DATAFLOW,LAST UPDATE,freq,stk_flow,partner,hazard,wst_oper,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Japan,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,104,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Japan,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,13,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Japan,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,20,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Japan,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,20,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2013,1002,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2014,1266,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2015,4994,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2016,2351,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2017,12714,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2018,15015,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2019,48389,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2020,116123,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2021,56209,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Recovery,Tonne,European Union - 27 countries (from 2020),2022,267,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,1002,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,1266,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,4994,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,2351,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,12714,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,15015,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,48389,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,116123,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,56209,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,267,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,1002,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,1266,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,4994,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,13555,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,12714,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,15015,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,48389,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,116123,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,56787,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,1394,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,1002,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,1266,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,4994,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,13555,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,12714,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,15015,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,48389,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,116123,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,56787,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,1394,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,11204,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,578,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,1127,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,11204,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,578,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,South Korea,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,1127,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,395,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,364,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,349,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,424,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,661,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,227,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,613,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,1196,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,395,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,364,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,349,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,424,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,661,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,227,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,613,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,1196,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,395,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,364,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,349,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,424,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,661,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,227,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2021,613,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2022,1196,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,395,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,364,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,349,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,424,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,661,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,227,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,613,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Lebanon,Other,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,1196,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2013,102509,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2014,105192,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2015,138290,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2016,79114,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2017,90631,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2018,96239,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2019,110906,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2020,160087,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2021,180771,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Recovery,Tonne,European Union - 27 countries (from 2020),2022,135141,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2013,104997,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2014,105192,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2015,138290,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2016,79114,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2017,90631,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2018,96239,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2019,110906,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2020,160087,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2021,180771,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment,Tonne,European Union - 27 countries (from 2020),2022,135141,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Hazardous and non-hazardous - total,Waste treatment not allocated,Tonne,European Union - 27 countries (from 2020),2013,2488,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2013,102509,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2014,105192,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2015,138290,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2016,79114,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2017,90631,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2018,96239,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2019,110906,
ESTAT:ENV_WASSHIP(1.0),21/11/24 23:00:00,Annual,Exports,Morocco,Other,Recovery,Tonne,European Union - 27 countries (from 2020),2020,160087,
